NE_STATE,Short name,SITE_NAME,RPT_AREA,RPT_REGION,VBT_MICRO_CLUSTER
Active,20SDA243,KISURYO_SDA_BL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA244,SUKODONO_SDA_IF,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA245,RINGINBENDO_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA246,SIDOROGO_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA247,KRAMATJEGU_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA248,DESAGILANG_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA250,SUMBERTERIK_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA251,JOGOSATRU_CM,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA252,LAMBANGAN_ST,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA253,GUBSUNANDAR_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA255,TROPODOKRIAN_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA256,BAMYUWONO_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA257,TARIK_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA258,KARANGNONGKO_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA260,SIDONGEPUNG_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA261,STADIONDELTA_BL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA262,BANJARPOH_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA263,SUMOKALI_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA264,RAYACEMENG_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA265,SINGOLANTRI_IB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA266,LARANGAN_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA267,TELKOM_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA268,BLURUPERMAI_IF,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA270,SEKARDANGAN_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA271,SRUNI_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA272,RAYATEBEL_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA273,KALIAMPOH_IB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA274,PILANG_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA275,MODONG_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA276,PLOSO_SDA_ST,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA277,GENENGAN_CM,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA278,JEDONG_SDA_ML,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA280,PRAMBON_SDA_LS,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA281,NGIMBANGAN_LS,EAST JAVA,East Java & Bali Nusra,MC-MOJOKERTO2
Active,20SDA282,CANGKRINGTURI_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA283,DESAGAGANG_ML,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA284,KEMUNING_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA285,GAMPANGROWO_IB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA286,TADO_SDA_ML,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA287,SINGOGALIH_AG,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA288,PAMOTAN_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA289,GEMPOLTEMPEL_TB,EAST JAVA,East Java & Bali Nusra,MC-PANDAAN
Active,20SDA290,TAMANDAYU_TB,EAST JAVA,East Java & Bali Nusra,MC-PANDAAN
Active,20SDA291,SEKARGADUNG_MT,EAST JAVA,East Java & Bali Nusra,MC-PASURUAN
Active,20SDA292,JATITARIK_IB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA293,WATESARI_SDA_IF,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA294,TERUNGWETAN_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA301,PADEMONEGORO_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA302,PANJUNAN_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA307,WARUDELTA_BL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA309,CEMANDI_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA312,BUDURAN_SDA_BL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA316,TANGGULPUTAT_IB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA319,RAYAGEDANG_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA338,SC_GERAI_SIDOARJO,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA339,LINGKAR_TIMUR_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA342,PRANTI_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA343,SUMPUT_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA344,PINGGIR_KALEN_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA345,DAMARSI_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA346,GK_ERO_SDA_ST,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA347,CEMENGBAKAL_SDA_IB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA350,TAMBAKREJO_SDA_IB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA351,SIDOKERTO_BUDURAN_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA352,,,,
Active,20SDA353,NGINGAS_SELATAN_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA354,,,,
Active,20SDA355,SUDERMO_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA356,,,,
Active,20SDA357,KLURAK_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA359,PRASUNGTANI_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA360,SIDOKARE_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA361,WEDORO_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA362,GEMANDI_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA363,SUMORAME_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA364,SUDIMORO_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA365,SIMO_PORONG_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA366,TAMBAREJO_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA367,CARATTENGAH_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA369,KALITENGAH_SDA_IB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA370,SAMBIROTO_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA371,KWANGSAN_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA373,TANGGULANGIN_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA374,PORONG_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA375,BALONGGABUS_SDA_CM,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA376,LARANGAN_SDA_BT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA378,RAYA_TLASIH_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA379,CEMENGKALANK_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA382,RAYA_BAKALAN_SDA_IB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA383,GESIKAN_SDA_CM,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA384,WEDORO_SDA_CM,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA385,PLOSO_SDA_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA386,KLAGEN_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA388,TROPODO_SDA_ST,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA389,JERUKLEGI_SDA_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA392,SURUH_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA394,KEBARON_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA396,NGGREKMAS_SDA_BT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA397,KERAMEAN_SDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA398,,,,
Active,20SDA400,,,,
Active,20SIT001,BESUKI,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT002,SITUBONDO,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT003,ASEMBAGUS,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT004,ARJASA,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT006,PASIRPUTIH_STB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT007,PANARUKAN,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT008,PANJI,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT009,ASEMBAGUSKOTA,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT010,PLTUPAITON,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT011,MLANDINGAN,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT013,OLEAN,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT014,BANYUPUTIHSTB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT025,KOTAKAN,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT026,KENDIT,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT027,SUBOH,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT028,JATIBANTENG_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT029,KLATAKAN_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT030,WISATAPASIRPTH_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT031,PESANGGRAHANSIT,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT032,KAPONGAN_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT044,ALASMALANGST,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT048,MOJOSARI_SIT,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT049,SUMBERMALANG,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT050,TANJUNGKAMAL_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT051,TPIRIMBA,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT054,BUNGATAN_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT057,TALKDG_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT058,SUMBR_KOLAK_IB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT059,KAPONGAN_PL,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT060,OLEAN2_PS,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT061,PANJI_KIDUL_PL,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT062,TANJUNGPECINAN_PS,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT063,SLETRENG_PS,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT064,SUKOREJO_SIT_PS,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT069,BAYEMAN_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT070,NANGGERSIT_MT_MT,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT071,LORSITUBONDO_PS,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT077,LANDANGAN_SIT_PL,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT078,KALIANGET_SIT_PL,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT079,JANGKAR_SIT_TB,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT080,PANTAI_BESUKI_SIT_PL,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT081,,,,
Active,20SIT082,TRIGONCO_SIT_PL,EAST JAVA,East Java & Bali Nusra,MC-SITUBONDO
Active,20SIT084,,,,
Active,20SMP001,KALIANGET,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP002,SUMENEPCT,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP003,GAYAM,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP004,AMBUNTEN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP005,PRENDUAN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP007,MANDINGMDR,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP008,PASONGSONGAN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP009,DUNGKEK,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP011,BLUTO,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP012,GULUKGULUK_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP013,PULAURAAS,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP014,LENTENG,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP015,DASUK_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP016,PAMOLOKAN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP027,SUMENEPTIMUR,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP028,GAPURA,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP029,KEBONDADAP,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP030,RUBARU,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP038,CENLECEN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP039,BATANGBATANG,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP040,BATUPUTIH_SMP,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP041,GILIGENTENG_XL,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP043,KAPEDI,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP044,KETAWANGKARAI,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP046,NODALBLUTO,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP048,PRANCAK_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP049,DSKERTASADA_PL,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP051,BANCAMARA_PL,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP056,GAPURANA_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP057,BILAPORA_TIMUR_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP059,BATUAN_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP061,KARANGDUAK_ST,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP064,LEGUNG_CR_KN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP065,KOLOR_BS,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP066,LAOK_LORONG_BS,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP067,PAKANDANGAN_PS,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP068,PATEAN_MT,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SMP072,PARANGGAN_SMP_ST,EAST JAVA,East Java & Bali Nusra,MC-MADURA_3
Active,20SPG001,SAMPANGMD_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG002,SOKABANAH,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG003,KETAPANGMDR_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG004,KEDUNGDUNG,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG005,BANYUATES,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG006,SRESEH,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG007,TORJUN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG008,BUNTENBARAT_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG009,SAMPANGTMR_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG010,OMBEN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG011,ROBATAL,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG012,KARANGPENANG,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG015,GN_SEKAR_SPG_CM,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG023,NEPAH_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG025,BIRABARAT,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG026,PANGERANGAN,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG027,BIRATENGAH,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG034,TANGGUMONG_PL,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG037,BIREM_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG038,LARLAR_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG039,TEROSAN_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG040,SAMARAN_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG041,BANGSAH_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG042,TOBAITIMUR_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG043,ASEMJARAN_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG044,TAMBERULAOK_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG045,PMANADNGIN_MT,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG046,PANGELEN_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG047,KEBUN_SAREH_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG048,KOTAH_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG049,BIRABARATSMG_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG050,GUNUNG_SEKAR_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG051,BRINGIN_PS,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG054,,,,
Active,20SPG058,KOMBANG_SPG_ST,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG059,ELVAN_JAYA_SPG_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20SPG060,BUKOR_SPG_TB,EAST JAVA,East Java & Bali Nusra,MC-MADURA_2
Active,20TAG001,DTULUNGAGUNG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG002,NGUNUT,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG003,GEDANGSEWU,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG004,KEDUNGWARU,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG005,BANDUNG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG006,REJOTANGAN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG007,BOYOLANGU,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG008,KALIDAWIR,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG009,KLNGBRET,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG010,CAMPURDARAT,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG011,SUMBERDADI,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG012,BESOLE_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG013,SELOREJO,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG014,KRANGRETLG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG015,TULGAGKT,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG016,GONDANGTLG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG017,PUCANGLABAN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG018,GEMPOLTLG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG019,PAGERWOJO,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG020,SENDANG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG021,CANDI_SANGGRAHAN_KN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG022,NGANTRU_KN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG023,KARANGREJO2_KN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG024,BANDUNG_DURENAN_KN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG025,SUKOREJO_KULON_KN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG026,TANJUNG_SARI_PL,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG027,TANJUNGSARI_TLA_MT,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG030,PICO_GERAI_TULUNGAGUNG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG032,TANGGUNGGUNUNG_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG033,NGRANCE_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG034,SRIKATON_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG035,SAMBIROBY_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG036,BANJAREJO_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG037,KEPUH,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG039,NGENTRONG_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG041,TULUNGAG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG042,SUKOREJOWETAN_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG063,NGLAMPIR,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG065,SUKOANYAR_TB,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG066,TIYUDAN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG067,BANARANTLG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG069,DONO,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG070,TANGGUNGTLG,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG071,DKAMPUNGDLM,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG072,KETANON_PL,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG2
Active,20TAG074,JOHO,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG075,TUNGGANGGRI,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG076,PURWOREJOTL,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG077,NGUBALAN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG078,KALANGAN,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG081,SUMBERAGUNGBLT,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
Active,20TAG083,NODAL_TRENGGALEK,EAST JAVA,East Java & Bali Nusra,MC-TULUNGAGUNG1
